OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
USA 202,2009-001A,33490,PAY,+,US,2009-01-18,AFETR,,1436.03,8.80,35828,35743,,NEA,EA,ORB
DELTA 4H R/B,2009-001B,33491,R/B,,US,2009-01-18,AFETR,,1499.08,9.79,38151,35871,,,EA,ORB
GOSAT (IBUKI),2009-002A,33492,PAY,+,JPN,2009-01-23,TANSC,,98.12,98.09,670,668,4.6494,,EA,ORB
PRISM (HITOMI),2009-002B,33493,PAY,D,JPN,2009-01-23,TANSC,2025-04-16,88.06,98.13,188,169,0.0956,,EA,IMP
SPRITE-SAT (RISING),2009-002C,33494,PAY,-,JPN,2009-01-23,TANSC,,97.60,98.14,647,641,0.2680,,EA,ORB
KAGAYAKI,2009-002D,33495,PAY,-,JPN,2009-01-23,TANSC,,97.64,98.11,651,640,0.1976,,EA,ORB
SOHLA-1 (MAIDO-1),2009-002E,33496,PAY,-,JPN,2009-01-23,TANSC,,97.62,98.13,649,641,0.3020,,EA,ORB
SDS-1,2009-002F,33497,PAY,-,JPN,2009-01-23,TANSC,,97.65,98.18,649,644,0.5936,,EA,ORB
STARS (KUKAI),2009-002G,33498,PAY,+,JPN,2009-01-23,TANSC,,96.25,98.16,584,574,0.1240,,EA,ORB
KKS-1 (KISEKI),2009-002H,33499,PAY,+,JPN,2009-01-23,TANSC,,97.08,98.12,626,613,0.0853,,EA,ORB
H-2A R/B,2009-002J,33500,R/B,,JPN,2009-01-23,TANSC,,95.83,98.22,580,537,15.8606,,EA,ORB
H-2A DEB,2009-002K,33501,DEB,D,JPN,2009-01-23,TANSC,2010-10-25,90.36,97.92,307,277,0.0310,,EA,IMP
KORONAS-FOTON,2009-003A,33504,PAY,-,CIS,2009-01-30,PLMSC,,93.08,82.43,431,420,4.1823,,EA,ORB
SL-14 R/B,2009-003B,33505,R/B,,CIS,2009-01-30,PLMSC,,94.81,82.39,524,495,3.9210,,EA,ORB
OMID,2009-004A,33506,PAY,D,IRAN,2009-02-02,SEMLS,2009-04-25,87.44,55.44,155,140,0.2505,,EA,IMP
SAFIR 2 R/B,2009-004B,33507,R/B,D,IRAN,2009-02-02,SEMLS,2009-05-31,87.36,55.53,145,142,1.2069,,EA,IMP
NOAA 19,2009-005A,33591,PAY,-,US,2009-02-06,AFWTR,,101.88,98.95,857,838,5.1230,,EA,ORB
DELTA 2 R/B,2009-005B,33592,R/B,D,US,2009-02-06,AFWTR,2009-04-21,87.31,101.99,159,123,7.4996,,EA,IMP
PROGRESS-M 66,2009-006A,33593,PAY,D,CIS,2009-02-10,TYMSC,2009-05-18,91.53,51.64,357,342,8.6350,,EA,IMP
SL-4 R/B,2009-006B,33594,R/B,D,CIS,2009-02-10,TYMSC,2009-02-13,87.29,51.61,143,137,7.4019,,EA,IMP
EXPRESS-AM44,2009-007A,33595,PAY,+,CIS,2009-02-11,TYMSC,,1436.09,3.63,35802,35771,54.0998,,EA,ORB
EXPRESS-MD1,2009-007B,33596,PAY,-,CIS,2009-02-11,TYMSC,,1452.94,10.32,36155,36077,0.0030,,EA,ORB
BREEZE-M DEB [TANK],2009-007C,33597,DEB,D,CIS,2009-02-11,TYMSC,2021-11-14,112.14,44.49,2554,97,5.0175,,EA,IMP
BREEZE-M R/B,2009-007D,33598,R/B,,CIS,2009-02-11,TYMSC,,1474.94,12.55,37410,35677,4.5071,,EA,ORB
NSS-9,2009-008A,33749,PAY,+,SES,2009-02-12,FRGUI,,1436.07,1.42,35795,35776,50.1187,,EA,ORB
EUTELSAT 33E,2009-008B,33750,PAY,-,EUTE,2009-02-12,FRGUI,,1455.38,2.87,36171,36156,31.4284,,EA,ORB
SPIRALE A,2009-008C,33751,PAY,-,FR,2009-02-12,FRGUI,,305.51,2.02,17063,233,0.6410,,EA,ORB
SPIRALE B,2009-008D,33752,PAY,-,FR,2009-02-12,FRGUI,,461.85,2.25,26548,281,0.6310,,EA,ORB
ARIANE 5 DEB [SYLDA],2009-008E,33753,DEB,D,FR,2009-02-12,FRGUI,2018-02-03,89.99,1.89,421,127,12.8367,,EA,IMP
ARIANE 5 R/B,2009-008F,33754,R/B,,FR,2009-02-12,FRGUI,,574.39,2.43,32740,283,22.6085,,EA,ORB
TELSTAR 11N,2009-009A,34111,PAY,+,CA,2009-02-26,TYMSC,,1436.10,0.06,35797,35776,17.6011,,EA,ORB
SL-23 R/B,2009-009B,34112,R/B,,CIS,2009-02-26,TYMSC,,653.22,34.65,35820,1300,13.5180,,EA,ORB
RADUGA-1 8,2009-010A,34264,PAY,-,CIS,2009-02-28,TYMSC,,1442.41,12.24,35954,35866,3.2623,,EA,ORB
SL-12 R/B(2),2009-010B,34265,R/B,,CIS,2009-02-28,TYMSC,,1439.77,12.23,35868,35849,3.1623,,EA,ORB
SL-12 PLAT,2009-010C,34266,DEB,D,CIS,2009-02-28,TYMSC,2009-03-01,87.74,51.63,165,160,0.6310,,EA,IMP
SL-12 R/B(1),2009-010D,34267,R/B,D,CIS,2009-02-28,TYMSC,2009-03-03,86.78,51.65,121,109,3.1623,,EA,IMP
SL-12 R/B(AUX MOTOR),2009-010E,34268,R/B,D,CIS,2009-02-28,TYMSC,2009-09-14,99.61,47.43,1389,91,0.4688,,EA,IMP
SL-12 R/B(AUX MOTOR),2009-010F,34269,R/B,D,CIS,2009-02-28,TYMSC,2009-08-11,91.87,46.93,642,91,0.4146,,EA,IMP
KEPLER,2009-011A,34380,PAY,-,US,2009-03-07,AFETR,,,,,,,NEA,SU,ORB
DELTA 2 R/B(2),2009-011B,34381,R/B,,US,2009-03-07,AFETR,,,,,,,NEA,SU,ORB
DELTA 2 R/B(1),2009-011C,34382,R/B,,US,2009-03-07,AFETR,,196.10,28.57,7350,2255,11.9569,,EA,ORB
STS 119,2009-012A,34541,PAY,D,US,2009-03-15,AFETR,2009-03-28,91.41,51.64,353,335,48.7370,,EA,LAN
GOCE,2009-013A,34602,PAY,D,ESA,2009-03-17,PLMSC,2013-11-11,86.82,96.57,123,110,1.5070,,EA,IMP
SL-19 R/B,2009-013B,34603,R/B,D,CIS,2009-03-17,PLMSC,2009-05-01,87.03,96.62,136,118,3.3634,,EA,IMP
H-2A DEB,2009-002L,34604,DEB,D,JPN,2009-01-23,TANSC,2014-04-25,88.99,98.06,241,208,0.0391,,EA,IMP
NAVSTAR 63 (USA 203),2009-014A,34661,PAY,B,US,2009-03-24,AFETR,,717.95,54.48,20567,19796,1.9953,,EA,ORB
DELTA 2 R/B(2) [PAM-D],2009-014B,34662,R/B,D,US,2009-03-24,AFETR,2015-09-28,88.65,39.83,278,137,2.3655,,EA,IMP
DELTA 2 R/B(1),2009-014C,34663,R/B,D,US,2009-03-24,AFETR,2009-06-29,88.03,34.34,216,138,7.0330,,EA,IMP
SOYUZ-TMA 14,2009-015A,34669,PAY,D,CIS,2009-03-26,TYMSC,2009-10-11,91.44,51.64,351,340,5.7533,,EA,LAN
SL-4 R/B,2009-015B,34670,R/B,D,CIS,2009-03-26,TYMSC,2009-03-30,87.15,51.62,137,130,6.3096,,EA,IMP
EUTELSAT 10A,2009-016A,34710,PAY,-,EUTE,2009-04-03,TYMSC,,1467.64,3.21,36461,36343,19.9526,,EA,ORB
